index,loss
0,0.41062143445014954
1,1.2972238063812256
2,0.4856584072113037
3,1.1903038024902344
4,0.4518144130706787
5,0.8231930732727051
6,0.4637874960899353
7,0.20836111903190613
8,0.10472725331783295
9,1.7206910848617554
10,0.4326786994934082
11,1.31021249294281
12,0.5795637369155884
13,1.1689244508743286
14,0.4883394241333008
15,0.8127461671829224
16,0.45084595680236816
17,0.24613364040851593
18,0.11964435875415802
19,1.7168340682983398
20,0.41864365339279175
21,1.2535474300384521
22,0.5073575377464294
23,1.1195964813232422
24,0.48100611567497253
25,0.8050488233566284
26,0.5065157413482666
27,0.20785798132419586
28,0.1283450573682785
29,1.5525941848754883
30,0.38193801045417786
31,1.2955278158187866
32,0.4888097643852234
33,1.1277141571044922
34,0.5611396431922913
35,0.7488365173339844
36,0.5962123274803162
37,0.21466878056526184
38,0.14950665831565857
39,1.5809921026229858
40,0.36883944272994995
41,1.3646790981292725
42,0.4157588481903076
43,1.2718372344970703
44,0.4535296559333801
45,0.8489574790000916
46,0.392591267824173
47,0.23544155061244965
48,0.10438720136880875
49,1.7430832386016846
50,0.4963947534561157
51,1.342841386795044
52,0.5792231559753418
53,1.2963368892669678
54,0.4781896770000458
55,0.8360280394554138
56,0.527794361114502
57,0.2386164665222168
58,0.11426595598459244
59,1.5944128036499023
60,0.48523297905921936
61,1.3840103149414062
62,0.6457828879356384
63,1.3295574188232422
64,0.5161603093147278
65,0.8104730844497681
66,0.5172439813613892
67,0.2719673216342926
68,0.12650124728679657
69,1.5474796295166016
70,0.4557008147239685
71,1.328884243965149
72,0.5342459082603455
73,1.2509921789169312
74,0.4770221412181854
75,0.8189139366149902
76,0.5309396386146545
77,0.2323562055826187
78,0.13331538438796997
79,1.4892082214355469
80,0.4515218734741211
81,1.3822956085205078
82,0.5753534436225891
83,1.2649173736572266
84,0.5758292078971863
85,0.7851006388664246
86,0.6496020555496216
87,0.22236715257167816
88,0.15384744107723236
89,1.5497205257415771
90,0.3988618850708008
91,1.4481171369552612
92,0.4470886290073395
93,1.3953182697296143
94,0.4753745496273041
95,0.8884116411209106
96,0.4415232837200165
97,0.26425430178642273
98,0.11449763923883438
99,1.6648567914962769
100,0.3590114116668701
101,1.4243690967559814
102,0.38406336307525635
103,1.4124228954315186
104,0.44273632764816284
105,0.7705664038658142
106,0.3550986051559448
